"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor"
"PL0444",2001,680,10509,5679,47120,45209,2121,"1971",21,1,"manufacturing"
"PL0444",2000,680,4293,4921,38223,34737,2121,"1971",21,1,"manufacturing"
"PL0444",1999,725,276,4181,36447,33263,2121,"1971",21,1,"manufacturing"
"PL0447",2001,1529,110510,22876,1527377,579307,2320,"1972",23,1,"manufacturing"
"PL0447",2000,1529,157092,21671,1690483,725795,2320,"1972",23,1,"manufacturing"
"PL0447",1999,1646,80759,19917,1192883,683524,2320,"1972",23,1,"manufacturing"
"PL0454",2001,530,14000,5016,165515,42655,5146,"1945",51,2,"services"
"PL0454",2000,530,7303,4829,156680,55588,5146,"1945",51,2,"services"
"PL0454",1998,514,10453,3930,173411,51135,5146,"1945",51,2,"services"
"PL0454",1999,500,6728,4634,141212,4319,5146,"1945",51,2,"services"
"PL0454",1997,500,9126,3401,175653,48377,5146,"1945",51,2,"services"
"PL0457",2000,47,1268,343,17871,15071,3220,"1982",32,1,"manufacturing"
"PL0461",1999,426,3072,2361,11482,12128,2521,"1946",25,1,"manufacturing"
"PL0461",2000,354,3115,2395,14108,12483,2521,"1946",25,1,"manufacturing"
"PL0461",1998,460,3666,2380,14684,14239,2521,"1946",25,1,"manufacturing"
"PL0461",1997,471,3904,2235,13298,13493,2521,"1946",25,1,"manufacturing"
"PL0465",1997,12,218,136,577,1163,6523,"1989",65,2,"services"
"PL0469",1998,1565,2939,5232,15957,27588,2524,"1924",25,1,"manufacturing"
"PL0469",1999,1167,2464,5136,11638,25981,2524,"1924",25,1,"manufacturing"
"PL0469",1997,1600,1074,4489,14810,27386,2524,"1924",25,1,"manufacturing"
"PL0478",1998,118,431,251,4916,1244,1511,"1990",15,1,"manufacturing"
"PL0478",1999,141,575,416,4819,1318,1511,"1990",15,1,"manufacturing"
"PL0478",1997,130,331,219,4840,1201,1511,"1990",15,1,"manufacturing"
"PL0484",2001,748,12449,6642,86735,44755,1543,"1951",15,1,"manufacturing"
"PL0484",2000,748,11116,5825,72547,36932,1543,"1951",15,1,"manufacturing"
"PL0484",1998,799,6863,5099,93322,45700,1543,"1951",15,1,"manufacturing"
"PL0484",1996,806,11660,4818,100758,49729,1543,"1951",15,1,"manufacturing"
"PL0484",1999,785,6568,5524,63775,30505,1543,"1951",15,1,"manufacturing"
"PL0486",1998,1430,13417,7856,91493,21193,9234,"1949",92,2,"services"
"PL0486",2000,1238,15027,9423,107525,23454,9234,"1949",92,2,"services"
"PL0486",1999,1383,15086,9233,90609,20434,9234,"1949",92,2,"services"
"PL0486",1997,1248,10900,5278,76103,11847,9234,"1949",92,2,"services"
"PL0488",2000,1915,42623,18051,129232,114992,4030,"",40,1,"manufacturing"
"PL0488",2001,1865,40659,20976,106137,140468,4030,"",40,1,"manufacturing"
"PL0495",1999,29,387,257,5365,1988,5245,"1989",52,2,"services"
"PL0495",2000,46,439,309,4797,2246,5245,"1989",52,2,"services"
"PL0495",2001,46,387,357,5362,1820,5245,"1989",52,2,"services"
"PL0495",1997,18,245,224,5413,1385,5245,"1989",52,2,"services"
"PL0501",2001,404,2264,1793,6565,5326,1930,"1952",19,1,"manufacturing"
"PL0501",1998,560,3895,2480,11278,6583,1930,"1952",19,1,"manufacturing"
"PL0503",1999,100,780,700,4691,729,4521,"1954",45,1,"manufacturing"
"PL0503",1998,116,1278,1079,4320,5311,4521,"1954",45,1,"manufacturing"
"PL0505",1999,93,608,506,9091,3771,5143,"1987",51,2,"services"
"PL0505",2000,66,520,463,8646,3304,5143,"1987",51,2,"services"
"PL0507",2001,100,773,742,4784,775,9271,"1992",92,2,"services"
"PL0507",1996,297,1053,927,12303,1247,9271,"1992",92,2,"services"
"PL0507",2000,100,894,755,5019,684,9271,"1992",92,2,"services"
"PL0507",1999,134,890,880,5881,848,9271,"1992",92,2,"services"
"PL0515",1998,2596,48736,14806,299892,375490,4030,"1952",40,1,"manufacturing"
"PL0515",2001,2434,67499,21874,308740,352667,4030,"1952",40,1,"manufacturing"
"PL0515",1996,2891,50058,13832,328955,426640,4030,"1952",40,1,"manufacturing"
"PL0537",2000,192,2020,1240,11753,7107,6025,"1989",60,2,"services"
"PL0537",1999,157,1699,947,7935,6721,6025,"1989",60,2,"services"
"PL0547",2001,3200,34638,32284,55323,53356,8030,"1945",80,2,"services"
"PL0547",2000,3200,28906,27715,47409,48109,8030,"1945",80,2,"services"
"PL0552",1997,1203,14045,5195,47419,42352,2523,"1951",25,1,"manufacturing"
"PL0557",1999,222,1369,1329,15070,6980,3130,"1957",31,1,"manufacturing"
"PL0557",1998,298,2006,1405,16978,7616,3130,"1957",31,1,"manufacturing"
"PL0557",2000,200,1963,1285,23433,10197,3130,"1957",31,1,"manufacturing"
"PL0559",1997,365,7767,4191,46047,29653,4534,"1953",45,1,"manufacturing"
"PL0563",1997,132,1348,784,3650,4082,3310,"1988",33,1,"manufacturing"
"PL0576",1999,130,377,212,1956,1382,5212,"1976",52,2,"services"
"PL0576",2001,150,851,589,3917,1419,5212,"1976",52,2,"services"
"PL0576",2000,150,859,508,4036,1435,5212,"1976",52,2,"services"
"PL0576",1996,153,988,412,4892,1561,5212,"1976",52,2,"services"
"PL0586",1997,579,3474,2352,27850,11079,5146,"1951",51,2,"services"
"PL0586",2000,576,4969,4346,61381,19844,5146,"1951",51,2,"services"
"PL0587",1998,6394,124910,44688,1812175,578617,5151,"1944",51,2,"services"
"PL0587",1996,11500,166247,68690,4362448,838425,5151,"1944",51,2,"services"
"PL0612",1999,430,2496,2927,9994,13246,2952,"1913",29,1,"manufacturing"
"PL0612",2001,380,4066,2987,15488,16687,2952,"1913",29,1,"manufacturing"
"PL0612",2000,380,4277,2951,13134,14120,2952,"1913",29,1,"manufacturing"
"PL0612",1997,1044,7183,5091,26067,22480,2952,"1913",29,1,"manufacturing"
"PL0619",2000,310,4315,2170,25772,13789,6311,"1990",63,2,"services"
"PL0630",1998,566,11625,3874,28128,18030,2662,"1965",26,1,"manufacturing"
"PL0630",1996,508,8396,2775,18494,15241,2662,"1965",26,1,"manufacturing"
"PL0643",1998,257,771,746,2023,2029,3210,"1965",32,1,"manufacturing"
"PL0643",2000,150,865,718,1804,1927,3210,"1965",32,1,"manufacturing"
"PL0643",1997,262,1030,747,2171,2124,3210,"1965",32,1,"manufacturing"
"PL0643",1999,222,1694,901,1393,1975,3210,"1965",32,1,"manufacturing"
"PL0665",1999,68,449,430,2102,628,6025,"1980",60,2,"services"
"PL0680",2000,150,2428,1084,6193,4885,2523,"1984",25,1,"manufacturing"
"PL0680",1999,157,1965,1009,5292,4209,2523,"1984",25,1,"manufacturing"
"PL0689",1996,50,1150,339,9462,3470,3150,"1990",31,1,"manufacturing"
"PL0689",1998,110,2481,766,15403,4550,3150,"1990",31,1,"manufacturing"
"PL0689",1997,66,1538,555,12018,4262,3150,"1990",31,1,"manufacturing"
"PL0717",1999,983,11452,5481,31965,29207,1724,"1912",17,1,"manufacturing"
"PL0717",1997,1204,11070,5252,42357,31011,1724,"1912",17,1,"manufacturing"
"PL0724",1997,766,1284,2676,56908,19592,5170,"1988",51,2,"services"
"PL0727",1998,18,357,89,3487,1632,5146,"1990",51,2,"services"
"PL0727",1999,18,295,90,3529,2143,5146,"1990",51,2,"services"
"PL0745",2001,346,4535,3175,41435,13820,5136,"1991",51,2,"services"
"PL0747",1997,1649,18641,7852,88995,56269,1584,"1912",15,1,"manufacturing"
"PL0747",1998,1377,12062,8993,84803,54635,1584,"1912",15,1,"manufacturing"
"PL0747",1999,1209,13460,8952,79239,49030,1584,"1912",15,1,"manufacturing"
"PL0750",1999,71,935,741,2905,1060,3220,"1989",32,1,"manufacturing"
"PL0760",1999,66,1941,620,5527,3765,2523,"1987",25,1,"manufacturing"
"PL0760",2000,65,2846,835,6939,3682,2523,"1987",25,1,"manufacturing"
"PL0771",1999,2692,23594,18594,135643,96437,2911,"1846",29,1,"manufacturing"
"PL0771",2000,2264,16273,16592,126470,119619,2911,"1846",29,1,"manufacturing"
"PL0784",1999,99,523,504,3455,1938,5244,"1987",52,2,"services"
"PL0784",1998,99,699,533,4445,2049,5244,"1987",52,2,"services"
"PL0796",1999,32980,471839,234191,1485753,3582133,4020,"1982",40,1,"manufacturing"
"PL0796",2000,31500,487106,240219,1843298,3692635,4020,"1982",40,1,"manufacturing"
"PL0796",1998,47350,565962,241562,1712862,3917758,4020,"1982",40,1,"manufacturing"
"PL0796",1997,47309,606591,304050,1909022,3543690,4020,"1982",40,1,"manufacturing"
"PL0816",1998,651,8229,3358,17239,12368,2442,"1970",24,1,"manufacturing"
"PL0816",2001,637,10794,5510,20087,18896,2442,"1970",24,1,"manufacturing"
"PL0816",2000,637,9651,4702,17872,15743,2442,"1970",24,1,"manufacturing"
"PL0816",1999,644,8976,4266,16418,12919,2442,"1970",24,1,"manufacturing"
"PL0826",1999,220,4459,2107,21752,11540,2923,"1989",29,1,"manufacturing"
"PL0826",2000,200,3877,2882,23067,13351,2923,"1989",29,1,"manufacturing"
"PL0826",1996,180,3797,970,15437,6900,2923,"1989",29,1,"manufacturing"
"PL0826",1998,153,3539,1273,23547,11957,2923,"1989",29,1,"manufacturing"
"PL0847",1999,1203,1339,3368,3673,5364,1772,"1972",17,1,"manufacturing"
"PL0852",1999,257,3982,1581,60821,28091,5170,"1990",51,2,"services"
"PL0852",1997,180,1843,1026,37698,12327,5170,"1990",51,2,"services"
"PL0852",1996,136,1254,973,22589,7118,5170,"1990",51,2,"services"
"PL0852",2000,276,2140,1945,64664,34510,5170,"1990",51,2,"services"
"PL0855",1997,331,532,663,15123,5838,5155,"",51,2,"services"
"PL0855",1998,330,1767,1499,28050,5018,5155,"",51,2,"services"
"PL0855",2000,260,988,1068,14721,4301,5155,"",51,2,"services"
"PL0855",1999,296,1108,1174,15843,4327,5155,"",51,2,"services"
"PL0855",2001,260,788,1008,12748,3494,5155,"",51,2,"services"
"PL0859",1999,125,505,674,10486,5487,5166,"1975",51,2,"services"
"PL0859",1998,197,1068,724,16393,6734,5166,"1975",51,2,"services"
"PL0859",1997,205,1172,699,17163,7111,5166,"1975",51,2,"services"
"PL0859",2000,123,869,557,11312,5636,5166,"1975",51,2,"services"
"PL0859",2001,123,1037,606,14762,6239,5166,"1975",51,2,"services"
"PL0864",1998,300,15551,7143,248623,112993,4521,"1945",45,1,"manufacturing"
"PL0864",2000,230,5451,8475,98283,105876,4521,"1945",45,1,"manufacturing"
"PL0864",1999,253,12240,8696,147935,105306,4521,"1945",45,1,"manufacturing"
"PL0864",1997,311,8094,2944,160650,123765,4521,"1945",45,1,"manufacturing"
"PL0881",2000,3705,38748,20174,256919,230755,2415,"1927",24,1,"manufacturing"
"PL0881",1996,5795,79733,26264,305406,297807,2415,"1927",24,1,"manufacturing"
"PL0881",1999,4225,51391,22496,207896,218200,2415,"1927",24,1,"manufacturing"
"PL0881",1997,5579,60899,25533,277293,277450,2415,"1927",24,1,"manufacturing"
"PL0885",1999,332,9388,2489,16169,89741,6311,"1991",63,2,"services"
"PL0885",1998,522,11532,2883,21075,106093,6311,"1991",63,2,"services"
"PL0885",1997,541,11856,2514,17900,104186,6311,"1991",63,2,"services"
"PL0936",1999,135,1454,773,11348,4316,5170,"1947",51,2,"services"
"PL0936",2001,118,1175,876,9158,4430,5170,"1947",51,2,"services"
"PL0936",2000,118,1389,806,10062,4362,5170,"1947",51,2,"services"
"PL0936",1997,150,1858,723,16354,4807,5170,"1947",51,2,"services"
"PL0936",1998,150,1996,790,17093,5003,5170,"1947",51,2,"services"
"PL0944",2000,1347,15621,11567,63239,70480,2413,"1879",24,1,"manufacturing"
"PL0944",1998,1727,18937,10117,72328,79121,2413,"1879",24,1,"manufacturing"
"PL0944",2001,1347,14471,9790,73137,77639,2413,"1879",24,1,"manufacturing"
"PL0944",1997,1760,14551,8368,64808,70828,2413,"1879",24,1,"manufacturing"
"PL0944",1999,1685,19854,11563,61151,69643,2413,"1879",24,1,"manufacturing"
"PL0951",1997,657,9262,7400,47260,19050,2452,"1896",24,1,"manufacturing"
"PL0951",1999,379,6352,4965,24561,21073,2452,"1896",24,1,"manufacturing"
"PL0951",1998,561,8122,5397,38458,25761,2452,"1896",24,1,"manufacturing"
"PL0961",1999,81,1604,915,19875,7749,5119,"1989",51,2,"services"
"PL0961",1998,72,1775,809,24507,8705,5119,"1989",51,2,"services"
"PL0961",1997,76,1704,726,25929,7937,5119,"1989",51,2,"services"
"PL0961",2001,86,2226,1283,20391,7443,5119,"1989",51,2,"services"
"PL0961",2000,86,1858,1076,21191,6982,5119,"1989",51,2,"services"
"PL0966",2001,75,24,426,290,341,2222,"1966",22,1,"manufacturing"
"PL0966",1997,162,729,640,2318,2346,2222,"1966",22,1,"manufacturing"
"PL0966",2000,75,279,611,895,947,2222,"1966",22,1,"manufacturing"
"PL0966",1999,128,757,893,1621,1178,2222,"1966",22,1,"manufacturing"
"PL0966",1998,165,938,824,2952,1822,2222,"1966",22,1,"manufacturing"
"PL0973",1997,29,906,183,8046,2087,5153,"1989",51,2,"services"
"PL0973",2000,38,1027,383,11385,2860,5153,"1989",51,2,"services"
"PL0973",1998,36,946,329,10743,2560,5153,"1989",51,2,"services"
"PL0973",1999,50,891,408,9780,2551,5153,"1989",51,2,"services"
"PL0973",2001,38,939,394,10450,2567,5153,"1989",51,2,"services"
"PL0987",1998,2408,10384,9653,24946,27065,8511,"1977",85,2,"services"
"PL0992",1996,500,1604,1505,4579,4445,4521,"1995",45,1,"manufacturing"
"PL0992",2000,302,1993,1774,5266,4161,4521,"1995",45,1,"manufacturing"
"PL0992",1999,326,2491,1664,5079,4632,4521,"1995",45,1,"manufacturing"
"PL10002",1998,1301,6157,5572,64042,19392,1511,"1949",15,1,"manufacturing"
"PL10002",2000,1001,6076,5808,62906,16433,1511,"1949",15,1,"manufacturing"
"PL10002",1997,1347,3273,3732,41603,16728,1511,"1949",15,1,"manufacturing"
"PL10002",1999,1201,4977,5962,55256,16180,1511,"1949",15,1,"manufacturing"
"PL10027",2001,40,14862,577,17830,48720,7420,"1990",74,2,"services"
"PL10027",1999,41,2721,412,11805,47060,7420,"1990",74,2,"services"
"PL10027",2000,40,11039,690,16977,47744,7420,"1990",74,2,"services"
"PL10027",1998,20,2086,232,4752,35880,7420,"1990",74,2,"services"
"PL10030",2000,116,559,516,1177,219,5530,"1986",55,2,"services"
"PL10030",1998,129,395,278,916,329,5530,"1986",55,2,"services"
"PL10081",1997,1151,9071,3727,34431,20791,3150,"1948",31,1,"manufacturing"
"PL10081",2001,800,14142,5805,63194,32840,3150,"1948",31,1,"manufacturing"
"PL10081",2000,800,12251,5114,57293,28946,3150,"1948",31,1,"manufacturing"
"PL10081",1998,947,10119,4644,46298,27156,3150,"1948",31,1,"manufacturing"
"PL10081",1999,800,7305,4643,37750,23125,3150,"1948",31,1,"manufacturing"
"PL10088",1998,161,897,858,50740,4819,5132,"1994",51,2,"services"
"PL10088",1997,101,988,584,44067,2818,5132,"1994",51,2,"services"
"PL10088",1999,135,1105,838,43976,5802,5132,"1994",51,2,"services"
"PL1009",1999,166,1033,973,6619,3857,6025,"1990",60,2,"services"
"PL1009",2000,154,453,972,6591,3360,6025,"1990",60,2,"services"
"PL1009",1998,188,1628,966,7870,5125,6025,"1990",60,2,"services"
"PL1009",1997,183,1818,832,7358,3180,6025,"1990",60,2,"services"
"PL10092",2000,453,4999,3584,19272,38588,4030,"1994",40,1,"manufacturing"
"PL10096",2000,2651,20098,17146,46748,65759,6021,"1990",60,2,"services"
"PL10096",1999,2786,15752,16236,42057,68755,6021,"1990",60,2,"services"
"PL10098",1998,168,117354,1848,164072,245058,7110,"1991",71,2,"services"
"PL10098",1996,200,41565,2226,97495,146966,7110,"1991",71,2,"services"
"PL10098",1999,172,147909,2478,191649,318157,7110,"1991",71,2,"services"
"PL10098",1997,215,53781,1179,83089,164986,7110,"1991",71,2,"services"
"PL10116",1996,81,359,276,4971,1179,5153,"1954",51,2,"services"
"PL10118",1999,1091,5468,4398,18403,12436,3614,"1989",36,1,"manufacturing"
"PL10118",1997,965,2734,3039,14907,8789,3614,"1989",36,1,"manufacturing"
"PL10153",1997,278,5869,1613,129803,22425,5151,"1991",51,2,"services"
"PL10153",2000,69,2022,1325,71095,15885,5151,"1991",51,2,"services"
"PL10153",1999,245,4,2,84,24508,5151,"1991",51,2,"services"
"PL1016",1999,2228,5315,13379,85426,70818,2310,"1980",23,1,"manufacturing"
"PL1016",1998,2273,17168,11971,125609,78467,2310,"1980",23,1,"manufacturing"
"PL1016",1997,2277,18374,10518,141050,69236,2310,"1980",23,1,"manufacturing"
"PL10162",1999,49,2045,1295,3511,2913,7440,"1991",74,2,"services"
"PL10170",1997,26,17628,503,31921,301034,4010,"1994",40,1,"manufacturing"
"PL10170",2001,32,52774,1406,120400,347643,4010,"1994",40,1,"manufacturing"
"PL10170",1998,30,39156,725,57766,299374,4010,"1994",40,1,"manufacturing"
"PL10170",1999,32,37332,951,102118,266283,4010,"1994",40,1,"manufacturing"
"PL1018",2001,333,2437,2126,8149,3610,6021,"1946",60,2,"services"
"PL1018",1998,279,1397,957,6216,4366,6021,"1946",60,2,"services"
"PL1018",2000,333,2226,1553,7562,3576,6021,"1946",60,2,"services"
"PL1018",1999,280,880,1239,6392,3654,6021,"1946",60,2,"services"
"PL10181",1999,612,5758,3977,17915,16878,4010,"1898",40,1,"manufacturing"
"PL1020",1999,80,3134,1004,4768,20507,5170,"1964",51,2,"services"
"PL1020",2000,43,3082,1348,4996,72490,5170,"1964",51,2,"services"
"PL10200",2000,1768,6582,6968,41702,42007,3161,"1995",31,1,"manufacturing"
"PL10200",1999,712,6183,3855,26912,23065,3161,"1995",31,1,"manufacturing"
"PL10202",2001,284,1453,1573,6285,3700,5020,"1946",50,2,"services"
"PL10209",1998,48,1251,1063,14336,7011,4521,"",45,1,"manufacturing"
"PL10209",1999,36,1369,1116,29494,5840,4521,"",45,1,"manufacturing"
"PL10215",2000,368,856,1810,5591,3012,2811,"1953",28,1,"manufacturing"
"PL10215",1999,385,2036,1804,7518,3569,2811,"1953",28,1,"manufacturing"
"PL10216",1996,84,1404,958,11785,2036,7420,"1953",74,2,"services"
"PL10216",2000,100,1137,1020,7143,2704,7420,"1953",74,2,"services"
"PL1023",1997,489,2770,1438,18011,13167,2121,"1989",21,1,"manufacturing"
"PL10246",2000,155,2490,1405,11886,9117,1716,"1992",17,1,"manufacturing"
"PL10246",1998,202,2921,1461,11488,9214,1716,"1992",17,1,"manufacturing"
"PL10246",2001,155,3261,1794,13745,9357,1716,"1992",17,1,"manufacturing"
"PL10246",1999,200,2197,1400,10567,8290,1716,"1992",17,1,"manufacturing"
"PL10249",1997,1754,10785,10996,78735,31234,2710,"1834",27,1,"manufacturing"
"PL10249",2000,1093,11079,7986,59283,41094,2710,"1834",27,1,"manufacturing"
"PL10249",1998,1751,12884,9221,77638,33928,2710,"1834",27,1,"manufacturing"
"PL10249",1999,1422,11583,9191,59374,33171,2710,"1834",27,1,"manufacturing"
"PL10256",2000,20,95,61,928,529,5170,"2000",51,2,"services"
"PL1026",1999,991,8757,10197,33906,11680,4521,"1954",45,1,"manufacturing"
"PL10260",2001,16,392,240,774,2831,7413,"1993",74,2,"services"
"PL10260",1999,18,235,166,499,1329,7413,"1993",74,2,"services"
"PL10260",2000,16,312,212,782,1339,7413,"1993",74,2,"services"
"PL10263",1997,6625,43217,30530,383733,258028,3410,"1995",34,1,"manufacturing"
"PL10263",1996,6886,52873,37351,469473,207767,3410,"1995",34,1,"manufacturing"
"PL10295",1998,550,18264,3520,46525,48048,2640,"1994",26,1,"manufacturing"
"PL10297",2000,272,4791,2292,21628,23499,1583,"1884",15,1,"manufacturing"
"PL10300",1999,67,963,499,4554,2259,5170,"1990",51,2,"services"
"PL10302",1999,286,1287,1080,9540,3344,1551,"1995",15,1,"manufacturing"
"PL10302",1997,294,1122,871,10217,2507,1551,"1995",15,1,"manufacturing"
"PL10302",1996,266,663,1130,13895,2838,1551,"1995",15,1,"manufacturing"
"PL10316",1997,39,785,306,6161,4262,7420,"1993",74,2,"services"
"PL10316",1998,55,1681,598,14410,4089,7420,"1993",74,2,"services"
"PL10316",1999,135,2078,1246,15381,6107,7420,"1993",74,2,"services"
"PL10316",2001,200,2785,3406,31707,9281,7420,"1993",74,2,"services"
"PL10316",2000,200,3772,2235,24228,8180,7420,"1993",74,2,"services"
"PL10319",2001,359,5679,3211,22275,48981,2652,"1965",26,1,"manufacturing"
"PL10325",2000,630,5428,3505,36730,11361,1512,"1972",15,1,"manufacturing"
"PL10325",1998,888,4029,3446,42049,15072,1512,"1972",15,1,"manufacturing"
"PL10351",1999,32,204,193,1389,2760,5166,"1993",51,2,"services"
"PL10351",1996,30,1998,274,11497,4757,5166,"1993",51,2,"services"
"PL10351",1997,45,757,252,7374,3673,5166,"1993",51,2,"services"
"PL10351",1998,38,413,210,3199,3791,5166,"1993",51,2,"services"
"PL10354",2000,300,857,1862,4736,3849,3120,"1994",31,1,"manufacturing"
"PL10354",2001,300,2262,1768,6967,4763,3120,"1994",31,1,"manufacturing"
"PL1036",2000,46,233,315,1131,1794,6025,"",60,2,"services"
"PL10364",1996,141,560,465,8323,2170,5010,"1974",50,2,"services"
"PL10364",1997,66,254,267,1763,1510,5010,"1974",50,2,"services"
"PL10364",1999,24,164,144,1032,1072,5010,"1974",50,2,"services"
"PL10371",2000,246,1145,1174,22439,11901,1551,"1994",15,1,"manufacturing"
"PL10380",2001,20,116,497,1211,1089,9220,"1989",92,2,"services"
"PL10380",2000,20,499,458,1166,954,9220,"1989",92,2,"services"
"PL10388",1996,47,404,266,4446,1296,5146,"1953",51,2,"services"
"PL10388",2000,39,532,255,3894,1426,5146,"1953",51,2,"services"
"PL10388",2001,39,455,286,5199,2475,5146,"1953",51,2,"services"
"PL10388",1999,44,356,263,3757,1531,5146,"1953",51,2,"services"
"PL10389",1999,394,2893,1933,7340,7973,2640,"1951",26,1,"manufacturing"
"PL10389",1997,540,2470,1687,7371,6354,2640,"1951",26,1,"manufacturing"
"PL10392",2001,113,2900,2557,38230,4977,7440,"1991",74,2,"services"
"PL10399",1998,85,762,475,1776,1782,2811,"1993",28,1,"manufacturing"
"PL10399",1997,85,611,355,2065,1608,2811,"1993",28,1,"manufacturing"
"PL10399",1999,86,515,424,1086,1505,2811,"1993",28,1,"manufacturing"
"PL10409",2000,90,1964,918,7985,4614,2662,"1994",26,1,"manufacturing"
"PL10448",2001,628,7541,4434,19387,18180,2615,"1952",26,1,"manufacturing"
"PL10448",1998,937,9027,3639,23043,19912,2615,"1952",26,1,"manufacturing"
"PL10448",2000,628,10974,6689,27546,16296,2615,"1952",26,1,"manufacturing"
"PL10448",1999,901,7588,4061,21595,22031,2615,"1952",26,1,"manufacturing"
"PL1045",1999,22,717,652,3201,7595,7481,"1989",74,2,"services"
"PL10451",1997,1338,5916,5179,18694,11803,4533,"1958",45,1,"manufacturing"
"PL10458",1998,142,3744,839,11969,12138,2640,"1995",26,1,"manufacturing"
"PL1047",2000,101,586,651,13185,4111,5170,"1989",51,2,"services"
"PL10492",1997,477,2252,2430,7632,4075,4525,"1964",45,1,"manufacturing"
"PL10492",1999,275,1423,1751,3809,2187,4525,"1964",45,1,"manufacturing"
"PL10492",2000,217,1305,1445,3593,2021,4525,"1964",45,1,"manufacturing"
"PL10499",2000,400,16918,6479,99586,43958,5145,"1992",51,2,"services"
"PL1050",1999,202,1876,1499,5793,3785,7310,"1990",73,2,"services"
"PL1050",2000,204,2604,1634,6506,4644,7310,"1990",73,2,"services"
"PL10500",1999,40,518,198,2304,3900,1551,"1997",15,1,"manufacturing"
"PL10500",2000,50,848,288,2890,4117,1551,"1997",15,1,"manufacturing"
"PL10505",1998,473,3301,2533,12797,8526,2661,"1991",26,1,"manufacturing"
"PL10505",2000,300,1520,1595,8009,4923,2661,"1991",26,1,"manufacturing"
"PL10505",2001,300,2077,1241,10328,2804,2661,"1991",26,1,"manufacturing"
"PL10505",1996,370,1995,1480,8354,5539,2661,"1991",26,1,"manufacturing"
"PL10509",1997,174,552,710,10354,36604,2640,"1990",26,1,"manufacturing"
"PL10509",2000,197,6617,1534,18947,36059,2640,"1990",26,1,"manufacturing"
"PL10510",1999,543,1498,1530,54240,20879,5227,"1994",52,2,"services"
"PL10510",2000,615,3097,1679,71866,23527,5227,"1994",52,2,"services"
"PL10510",2001,615,7463,2687,101145,24399,5227,"1994",52,2,"services"
"PL10519",1999,161,883,786,2259,1106,2940,"1951",29,1,"manufacturing"
"PL10519",2000,143,663,808,2109,956,2940,"1951",29,1,"manufacturing"
"PL10521",1999,43,431,405,2270,586,7031,"1990",70,2,"services"
"PL10521",1998,69,656,680,3606,1168,7031,"1990",70,2,"services"
"PL10524",1999,46,733,359,1928,2246,3612,"1991",36,1,"manufacturing"
"PL10524",1996,81,1258,346,3780,2383,3612,"1991",36,1,"manufacturing"
"PL10524",1998,118,2137,713,6061,3671,3612,"1991",36,1,"manufacturing"
"PL10524",1997,75,1818,459,5189,3046,3612,"1991",36,1,"manufacturing"
"PL10528",1999,54,1323,491,10900,6135,5153,"1992",51,2,"services"
"PL10528",1998,58,1689,355,10761,7654,5153,"1992",51,2,"services"
"PL10528",2001,57,935,807,9440,6703,5153,"1992",51,2,"services"
"PL10528",1997,40,1598,260,9051,7338,5153,"1992",51,2,"services"
"PL10528",2000,57,1515,630,9950,6066,5153,"1992",51,2,"services"
"PL10529",1999,38,1559,838,20186,1720,7440,"1991",74,2,"services"
"PL10529",1997,50,636,298,21290,3213,7440,"1991",74,2,"services"
"PL10529",1996,35,1351,591,16191,1767,7440,"1991",74,2,"services"
"PL10538",2001,463,22651,4751,102425,62093,1551,"1993",15,1,"manufacturing"
"PL10538",1999,332,14291,2257,57901,33369,1551,"1993",15,1,"manufacturing"
"PL10538",1998,290,14750,1670,58550,29653,1551,"1993",15,1,"manufacturing"
"PL10538",1997,210,10287,1271,48982,19902,1551,"1993",15,1,"manufacturing"
"PL10538",2000,463,14080,3343,80470,56671,1551,"1993",15,1,"manufacturing"
"PL10541",1999,54,300,286,2456,1963,1551,"1995",15,1,"manufacturing"
"PL10541",1997,76,276,280,3536,2000,1551,"1995",15,1,"manufacturing"
"PL10541",1998,59,372,267,3253,2385,1551,"1995",15,1,"manufacturing"
"PL10541",2000,52,513,309,2868,2231,1551,"1995",15,1,"manufacturing"
"PL10541",2001,52,562,344,2986,2168,1551,"1995",15,1,"manufacturing"
"PL10554",2001,43,7602,558,34304,17835,1584,"1994",15,1,"manufacturing"
"PL10554",1999,43,2455,506,29246,16186,1584,"1994",15,1,"manufacturing"
"PL10554",2000,43,7633,854,50474,17088,1584,"1994",15,1,"manufacturing"
"PL10554",1998,45,5857,427,36768,18926,1584,"1994",15,1,"manufacturing"
"PL10565",2000,73,1169,543,10529,1773,5010,"1995",50,2,"services"
"PL10565",2001,73,1037,683,10093,2033,5010,"1995",50,2,"services"
"PL10565",1999,68,992,424,10007,1472,5010,"1995",50,2,"services"
"PL10565",1998,70,926,318,10210,1748,5010,"1995",50,2,"services"
"PL10565",1997,63,814,208,7784,1669,5010,"1995",50,2,"services"
"PL10570",1999,165,3496,3125,64393,9435,7440,"1992",74,2,"services"
"PL10570",1997,77,2474,1414,37884,6277,7440,"1992",74,2,"services"
"PL10570",2000,170,4058,3798,75210,15838,7440,"1992",74,2,"services"
"PL10572",1997,73,698,232,8628,2417,5166,"1995",51,2,"services"
"PL10596",1997,84,1149,359,22606,3896,2310,"1909",23,1,"manufacturing"
"PL10597",1998,190,4283,1472,17492,9050,2952,"1991",29,1,"manufacturing"
"PL10597",2001,199,6689,3249,30134,16678,2952,"1991",29,1,"manufacturing"
