year	id	EMPL	AV	STAF	TURN	TOAS
1996	PL34225	77				
1996	PL34228	60				
1996	PL3423	337			22762	24923
1996	PL34233	18				
1996	PL34234	15				
1996	PL34242	383				
1996	PL34246	30				
1996	PL34247	22				
1996	PL34249	20				
1996	PL34250	43				
1996	PL34252	38				
1996	PL34254	60				
1996	PL34255	190				
1996	PL34257	835				
1996	PL34262	92				
1996	PL34264	40				
1996	PL34265	360				
1996	PL34274	16				
1996	PL34283	30				
1996	PL34293	98				
1996	PL34296	200				
1996	PL34297	50				
1996	PL34306	207				
1996	PL3431	4				
1996	PL34313	48				
1996	PL34318	19				
1996	PL34320	90				
1996	PL34323	13				
1996	PL34329	45				
1996	PL3433		870	101	12647	2944
1996	PL34331	8				
1996	PL34334	34				
1996	PL34343	55				
1996	PL34348	38				
1996	PL34349	60				
1996	PL34353	55				
1996	PL34356	57				
1996	PL34358	31				
1996	PL34361	11				
1996	PL34363	132				
1996	PL34364	153				
1996	PL34366	110				
1996	PL34369	26				
1996	PL34371	27				
1996	PL34372	58				
1996	PL3438	1512	18195	12803	108532	73367
1996	PL34385	24				
1996	PL34387	15				
1996	PL34392	134				
1996	PL34394	101				
1996	PL34396	20				
1996	PL34398	54				
1996	PL3440	221			7817	2899
1996	PL34404	104				
1996	PL34406	160				
1996	PL34408	33				
1996	PL34410	22				
1996	PL34412	21				
1996	PL34416	56				
1996	PL34418	134				
1996	PL34419	140				
1996	PL34420	24				
1996	PL34422	56				
1996	PL34423	50				
1996	PL34424	90				
1996	PL34430	34				
1996	PL34434	12				
1996	PL34436	263				
1996	PL34440	25				
1996	PL34441	15				
1996	PL34446	34				
1996	PL34449	140				
1996	PL34450	40				
1996	PL34451	123				
1996	PL34452	79				
1996	PL34457	70				
1996	PL34458	83				
1996	PL34460	18				
1996	PL34461	389				
1996	PL34468	84				
1996	PL34472	168				
1996	PL34476	87				
1996	PL34477	41				
1996	PL34478	124				
1996	PL34497	182				
1996	PL34499	77				
1996	PL34500	40				
1996	PL34513	420				
1996	PL34514	1				
1996	PL34516	110				
1996	PL34520	222				
1996	PL34522	1				
1996	PL34523	25				
1996	PL34526	232				
1996	PL34527	30				
1996	PL34529	73				
1996	PL34532	357				
1996	PL34534	113				
1996	PL34537	29				
1996	PL34538	213				
1996	PL34539	100				
1996	PL34541	49				
1996	PL34542	127				
1996	PL34543	215				
1996	PL34544	46				
1996	PL34546	149				
1996	PL34547	27				
1996	PL34548	30				
1996	PL3455				27333	26083
1996	PL34552	94				
1996	PL34553	89				
1996	PL34558	80				
1996	PL34568	129				
1996	PL34569	275				
1996	PL34570	49				
1996	PL34573	175				
1996	PL34578	220				
1996	PL34586	158				
1996	PL34591	150				
1996	PL34592	91				
1996	PL34593	305				
1996	PL34595	172				
1996	PL34599	47				
1996	PL34600	5				
1996	PL34601	212				
1996	PL34602	79				
1996	PL34607	100				
1996	PL3461	1038			21949	15222
1996	PL34611	133				
1996	PL34612	57				
1996	PL34615	10				
1996	PL34619	26				
1996	PL3462	383			5909	6630
1996	PL34625	46				
1996	PL34629	28				
1996	PL3463	215			5233	1766
1996	PL34633	126				
1996	PL34634	83				
1996	PL34637	520				
1996	PL34638	163				
1996	PL34639	39				
1996	PL34640	42				
1996	PL34641	14				
1996	PL34643	180				
1996	PL34645	120				
1996	PL34648	42				
1996	PL34649	290				
1996	PL34653	126				
1996	PL34654	72				
1996	PL34657	111				
1996	PL34661	92				
1996	PL34664	82				
1996	PL34668	23				
1996	PL34669	32				
1996	PL34671	49				
1996	PL34674	109				
1996	PL34676	17				
1996	PL34677	130				
1996	PL3468	861			21589	9193
1996	PL34680	120				
1996	PL34686	86				
1996	PL34690	39				
1996	PL34691	30				
1996	PL34701	354				
1996	PL34704	112				
1996	PL34715	73				
1996	PL34718	224				
1996	PL34720	117				
1996	PL34724	131				
1996	PL34728	33				
1996	PL34733	95				
1996	PL34735	107				
1996	PL34736	110				
1996	PL34737	19				
1996	PL34740	318				
1996	PL34742	68				
1996	PL34745	42				
1996	PL34746	143				
1996	PL34748	337				
1996	PL34749	1				
1996	PL34751	122				
1996	PL34752	7				
1996	PL34753	104				
1996	PL34755	159				
1996	PL34757	161				
1996	PL34764	80				
1996	PL34765	118				
1996	PL34766	81				
1996	PL34767	119				
1996	PL34770	171				
1996	PL34772	40				
1996	PL34773	174				
1996	PL34775	154				
1996	PL34780	174				
1996	PL34782	117				
1996	PL34783	20				
1996	PL34790	36			160	35
1996	PL34793	214				
1996	PL34794	64				
1996	PL34796	80				
1996	PL34797	38				
1996	PL34798	47				
1996	PL34800	39				
1996	PL34808	57				
1996	PL3481	1052			20131	14247
1996	PL34818	111				
1996	PL34822	167				
1996	PL34826	48				
1996	PL34829	112				
1996	PL3483	28				
1996	PL34833	119				
1996	PL34835	145				
1996	PL34836	86				
1996	PL34837	27				
1996	PL34838	162				
1996	PL3484	347			33049	84530
1996	PL34840	118				
1996	PL34848	125				
1996	PL34858	41				
1996	PL34859	45				
1996	PL34861	515				
1996	PL34866	7				
1996	PL34874	130				
1996	PL34877	19				
1996	PL34880	810				
1996	PL34890	118				
1996	PL34891	20				
1996	PL34899	137				
1996	PL34900	138				
1996	PL34904	88				
1996	PL34906	37				
1996	PL34907	25				
1996	PL34909	44				
1996	PL34910	37				
1996	PL34912	140				
1996	PL34920	1				
1996	PL34922	225				
1996	PL34928	100				
1996	PL34932	12				
1996	PL34934	408				
1996	PL34940	185				
1996	PL34944	45				
1996	PL34954	187				
1996	PL34955	102				
1996	PL34961	168				
1996	PL34963	262				
1996	PL34966	78				
1996	PL34967	143				
1996	PL34973	249				
1996	PL34975	73				
1996	PL34976	280				
1996	PL3498			726	3968	2742
1996	PL34980	155				
1996	PL34983	45				
1996	PL34987	9				
1996	PL34989	131				
1996	PL34992	11				
1996	PL34993	111				
1996	PL34995	102				
1996	PL34996	73				
1996	PL34997	426				
1996	PL3500	816			10107	7056
1996	PL35014	80				
1996	PL35015	17				
1996	PL35031	143				
1996	PL35032	43				
1996	PL35035	290				
1996	PL35036	42				
1996	PL35045	200				
1996	PL35068	45				
1996	PL35072	118				
1996	PL35077	4				
1996	PL35085	166				
1996	PL35103	157				
1996	PL35105	41				
1996	PL35106	85				
1996	PL35117	83				
1996	PL35121	79				
1996	PL35122	43				
1996	PL35130	84				
1996	PL35135	31				
1996	PL35138	45				
1996	PL35145	63				
1996	PL35149	43				
1996	PL35157	50				
1996	PL35159	141				
1996	PL35161	140				
1996	PL35169	86				
1996	PL35170	50				
1996	PL35186	100				
1996	PL35190	45				
1996	PL35194	40				
1996	PL35196	97				
1996	PL35197	63				
1996	PL35203	19				
1996	PL35219	325				
1996	PL35223	147				
1996	PL35226	25				
1996	PL35227	270				
1996	PL35230	233				
1996	PL35235	60				
1996	PL35236	37				
1996	PL35237	75				
1996	PL35239	210				
1996	PL35243	97				
1996	PL35247	85				
1996	PL35253	44				
1996	PL35254	82				
1996	PL35255	280				
1996	PL35257	105				
1996	PL35265	20				
1996	PL35266	104				
1996	PL35268	87				
1996	PL35270	30				
1996	PL35271	40				
1996	PL35276	5				
1996	PL35279	61				
1996	PL35285	13				
1996	PL35286	45				
1996	PL35287	37				
1996	PL35288	93				
1996	PL35289	42				
1996	PL3529	45				
1996	PL35294	30				
1996	PL35296	170				
1996	PL35299	14				
1996	PL3530	57	462	378	6105	2338
1996	PL35303	76				
1996	PL35304	144				
1996	PL35306	238				
1996	PL35309	116				
1996	PL3531	1231			29546	26495
1996	PL35312	54				
1996	PL35318	63				
1996	PL35319	10				
1996	PL35320	259				
1996	PL35321	88				
1996	PL35323	70				
1996	PL35325	85				
1996	PL35326	224				
1996	PL35328	100				
1996	PL35330	101				
1996	PL35331	19				
1996	PL35333	148				
1996	PL35342	36				
1996	PL35346	100				
1996	PL35348	204				
1996	PL35349	272				
1996	PL35355	49				
1996	PL35359	31				
1996	PL35361	51				
1996	PL35366	38				
1996	PL35368	29				
1996	PL35370	132				
1996	PL35371	69				
1996	PL35372	39				
1996	PL35376	84				
1996	PL35377	398				
1996	PL35378	26				
1996	PL35379	62				
1996	PL35380	29				
1996	PL35381	25				
1996	PL35383	126				
1996	PL35389	179				
1996	PL3539	654			28335	14154
1996	PL35390	20				
1996	PL35395	5				
1996	PL35396	165				
1996	PL35398	68				
1996	PL35409	59				
1996	PL3541	2135			61397	46732
1996	PL35410	30				
1996	PL35418	38				
1996	PL35419	96				
1996	PL35420	29				
1996	PL35422	418				
1996	PL35424	112				
1996	PL35428	70				
1996	PL35431	145				
1996	PL35447	33				
1996	PL35448	291				
1996	PL3545	187	3249	1042	16333	5216
1996	PL35456	48				
1996	PL3546	329			4787	1639
1996	PL35460	34				
1996	PL35461	212				
1996	PL35465	323				
1996	PL35467	122				
1996	PL35469	44				
1996	PL35474	22				
1996	PL35479	26				
1996	PL35483	96				
1996	PL35484	40				
1996	PL35485	134				
1996	PL35486	133				
1996	PL35487	141				
1996	PL3549	369	4077	3053	14300	4467
1996	PL35490	29				
1996	PL35491	140				
1996	PL35493	30				
1996	PL35495	140				
1996	PL35498	20				
1996	PL3550	112				
1996	PL35500	18				
1996	PL35501	45				
1996	PL35502	27				
1996	PL35503	223				
1996	PL35504	36				
1996	PL35507	10				
1996	PL35510	64				
1996	PL35511	58				
1996	PL35512	10				
1996	PL35515	23				
1996	PL35518	144				
1996	PL3552	1451			51603	41533
1996	PL35520	72				
1996	PL35523	137				
1996	PL35525	86				
1996	PL35526	71				
1996	PL35528	59				
1996	PL35529	102				
1996	PL3553	152				
1996	PL35530	38				
1996	PL35532	34				
1996	PL35533	43				
1996	PL35534	55				
1996	PL35535	42				
1996	PL35538	29				
1996	PL35539	26				
1996	PL35540	228				
1996	PL35549	22				
1996	PL35551	70				
1996	PL35553	32				
1996	PL35556	280				
1996	PL35557	25				
1996	PL35559	123				
1996	PL35568	54				
1996	PL35573	60				
1996	PL35577	50				
1996	PL3558	905			12782	6612
1996	PL35580	185				
1996	PL35583	132				
1996	PL35585	15				
1996	PL35587	50				
1996	PL35589	200				
1996	PL35590	5				
1996	PL35594	4				
1996	PL35595	39				
1996	PL35596	43				
1996	PL35597	134				
1996	PL3560	131				
1996	PL35607	47				
1996	PL35608	10				
1996	PL35610	141				
1996	PL35611	71				
1996	PL35613	22				
1996	PL35616	181				
1996	PL35617	20				
1996	PL35620	77				
1996	PL35621	97				
1996	PL35622	207				
1996	PL35638	18				
1996	PL35639	196				
1996	PL3564	96				
1996	PL35640	10				
1996	PL35641	10				
1996	PL35644	22				
1996	PL35645	35				
1996	PL35651	114				
1996	PL35652	158				
1996	PL35654	77				
1996	PL35656	20				
1996	PL35657	88				
1996	PL35659	88				
1996	PL35663	85				
1996	PL35664	55				
1996	PL35672	112				
1996	PL35673	15				
1996	PL35674	339				
1996	PL35677	80				
1996	PL35678	10				
1996	PL35679	46				
1996	PL3568	1115			54210	21341
1996	PL35686	85				
1996	PL35689	31				
1996	PL3569	184	4139	2841	24439	8361
1996	PL35691	331				
1996	PL35698	35				
1996	PL35704	43				
1996	PL35711	16				
1996	PL35712	70				
1996	PL3572	371				
1996	PL35722	197				
1996	PL35723	51				
1996	PL35725	100				
1996	PL35730	100				
1996	PL35732	8				
1996	PL35737	31				
1996	PL35739	134				
1996	PL35743	257				
1996	PL35744	66				
1996	PL35745	44				
1996	PL35746	5				
1996	PL35753	257				
1996	PL35756	43				
1996	PL35758	46				
1996	PL35759	59				
1996	PL3576	255				
1996	PL35760	304				
1996	PL35761	30				
1996	PL35772	45				
1996	PL35773	155				
1996	PL35776	69				
1996	PL35777	155				
1996	PL35778	27				
1996	PL35779	66				
1996	PL35781	43				
1996	PL35784	36				
1996	PL35789	68				
1996	PL35790	6				
1996	PL35791	52				
1996	PL35796	230				
1996	PL35798	173				
1996	PL3580	1110			14917	8210
1996	PL35806	250				
1996	PL35808	215				
1996	PL35809	191				
1996	PL35819	7				
1996	PL35822	85				
1996	PL35826	86				
1996	PL35829	35				
1996	PL35835	66				
1996	PL35836	163				
1996	PL35845	215				
1996	PL35870	21				
1996	PL35878	33				
1996	PL35904	221				
1996	PL35907	37				
1996	PL3592	100			8576	734
1996	PL35925	25				
1996	PL35938	81				
1996	PL35939	193				
1996	PL35941	820				
1996	PL35945	72				
1996	PL35946	22				
1996	PL35947	30				
1996	PL3595	122			10084	1923
1996	PL35954	342				
1996	PL35955	30				
1996	PL35957	15				
1996	PL35958	77				
1996	PL35961	43				
1996	PL35964	151				
1996	PL35967	69				
1996	PL35973	27				
1996	PL35977	44				
1996	PL35982	49				
1996	PL35983	57				
1996	PL35993	16				
1996	PL35999	31				
1996	PL36007	343				
1996	PL36008	25				
1996	PL36016	604				
1996	PL36017	37				
1996	PL36021	2				
1996	PL36024	57				
1996	PL36026	10				
1996	PL36031	115				
1996	PL36032	57				
1996	PL36038	134				
1996	PL36040	80				
1996	PL36050	80				
1996	PL36057	47				
1996	PL3606	550	6545	2343	29200	14346
1996	PL36060	32				
1996	PL36063	55				
1996	PL36064	47				
1996	PL36067	127				
1996	PL36068	119				
1996	PL36079	45				
1996	PL3608	12				
1996	PL36082	62				
1996	PL36085	57				
1996	PL36087	3				
1996	PL36088	50				
1996	PL36092	104				
1996	PL36097	19				
1996	PL36099	25				
1996	PL36100	30				
1996	PL36101	74				
1996	PL36103	34				
1996	PL36121	462				
1996	PL36124	17				
1996	PL36129	36				
1996	PL36132	951				
1996	PL36139	378				
1996	PL3614			1157	12901	5063
1996	PL36144	2				
1996	PL36153	7				
1996	PL36156	27				
1996	PL3616	73506			2237074	3830894
1996	PL36164	32				
1996	PL36165	116				
1996	PL3617	11			16894	1326
1996	PL36174	39				
1996	PL36178	35				
1996	PL36182	118				
1996	PL36183	21				
1996	PL36189	23				
1996	PL36193	11				
1996	PL36195	150				
1996	PL36199	151				
1996	PL36203	30				
1996	PL36205	99				
1996	PL36209	56				
1996	PL36213	32				
1996	PL36215	32				
1996	PL36216	88				
1996	PL36219	133				
1996	PL3622	494		3162	242342	72343
1996	PL36229	7				
1996	PL3623	129	3207	994	5970	3455
1996	PL36240	468				
1996	PL36241	140				
1996	PL36243	43				
1996	PL36244	100				
1996	PL36245	87				
1996	PL36246	35				
1996	PL3625	242			3216	3707
1996	PL36250	95				
1996	PL36251	239				
1996	PL36257	40				
1996	PL36263	382				
1996	PL36265	75				
1996	PL36271	96				
1996	PL36276	94				
1996	PL36280	32				
1996	PL36281	60				
1996	PL36284	38				
1996	PL36305	35				
1996	PL36307	137				
1996	PL36319	31				
1996	PL36320	56				
1996	PL36322	98				
1996	PL36327	63				
1996	PL36329	28				
1996	PL36335	20				
1996	PL36336	44				
1996	PL36337	10				
1996	PL36339	709				
1996	PL36342	33				
1996	PL36352	34				
1996	PL36355	52				
1996	PL36357	112				
1996	PL36358	45				
1996	PL36360	25				
1996	PL36361	60				
1996	PL36371	24				
1996	PL36374	120				
1996	PL36379	104				
1996	PL36384	35				
1996	PL36387	20				
1996	PL36395	70				
1996	PL36400	43				
1996	PL36409	26				
1996	PL36410	50				
1996	PL36414	90				
1996	PL36416	118				
1996	PL36417	170				
1996	PL36418	20				
1996	PL36419	70				
1996	PL3643	14				
1996	PL36430	42				
1996	PL36442	3				
1996	PL36456	40				
1996	PL36465	21				
1996	PL36466	145				
1996	PL3647	113	1213	596	5742	2361
1996	PL36479	202				
1996	PL36492	40				
1996	PL36500	67				
1996	PL36502	126				
1996	PL36503	45				
1996	PL36505	231				
1996	PL36508	17				
1996	PL36511	36				
1996	PL36515	52				
1996	PL36517	118				
1996	PL36523	71				
1996	PL36532	26				
1996	PL36541	60				
1996	PL36548	300				
1996	PL36553	56				
1996	PL36559	54				
1996	PL36560	33				
1996	PL36563	116				
1996	PL36566	54				
1996	PL36567	70				
1996	PL36568	101				
1996	PL36571	42				
1996	PL36577	46				
1996	PL36578	53				
1996	PL36579	303				
1996	PL3658		7919	977	40802	12075
1996	PL36582	5				
1996	PL3659	310			112702	53628
1996	PL36596	50				
1996	PL36601	35				
1996	PL36604	32				
1996	PL36606	46				
1996	PL36608	32				
1996	PL36616	70				
1996	PL36618	27				
1996	PL36621	30				
1996	PL3663	1156	4280	1380	13635	18701
1996	PL36636	68				
1996	PL36640	20				
1996	PL36648	83				
1996	PL36651	53				
1996	PL36653	220				
1996	PL36657	75				
1996	PL36660	30				
1996	PL36663	90				
1996	PL36664	90				
1996	PL36667	50				
1996	PL3667	165			9487	4603
1996	PL36670	10				
1996	PL36673	122				
1996	PL36678	40				
1996	PL36684	120				
1996	PL36688	82				
1996	PL36694	42				
1996	PL36703	28				
1996	PL36706	173				
1996	PL36710	160				
1996	PL36713	24				
1996	PL36719	41				
1996	PL3672	2368			55706	31499
1996	PL36720	59				
1996	PL36725	32				
1996	PL36728	34				
1996	PL36730	200				
1996	PL36735	13				
1996	PL36737	59				
1996	PL3674	357	3631	1969	44174	38300
1996	PL36740	1				
1996	PL36743	46				
1996	PL36752	406				
1996	PL36756	22				
1996	PL3676		30263	15260	122340	59451
1996	PL36762	90				
1996	PL36777	239				
1996	PL3678	6100			243464	163465
1996	PL36788	66				
1996	PL36791	60				
1996	PL3680	2649			66509	56598
1996	PL36800	67				
1996	PL36807	467				
1996	PL36816	26				
1996	PL36821	40				
1996	PL3683	65				
1996	PL36832	55				
1996	PL36836	168				
1996	PL36838	40				
1996	PL36848	88				
1996	PL3685	111			21288	3907
1996	PL36850	34				
1996	PL36851	49				
1996	PL36852	90				
1996	PL36857	115				
1996	PL36863	70				
1996	PL36865	97				
1996	PL3687	38			13769	3595
1996	PL36874	21				
1996	PL36885	28				
1996	PL36895	64				
1996	PL36898	237				
1996	PL3690	123			2122	2396
1996	PL36906	30				
1996	PL36923	114				
1996	PL3693	320			6520	7565
1996	PL36931	83				
1996	PL36934	30				
1996	PL36935	40				
1996	PL36938	45				
1996	PL36940	74				
1996	PL36947	90				
1996	PL36953	4				
1996	PL36959	51				
1996	PL36962	143				
1996	PL36964	5				
1996	PL36965	84				
1996	PL36968	38				
1996	PL3697	1998				
1996	PL36978	73				
1996	PL36979	39				
1996	PL36984	31				
1996	PL3702	727			45081	38908
1996	PL37025	95				
1996	PL37034	100				
1996	PL37041	151				
1996	PL37042	40				
1996	PL37043	31				
1996	PL3705	460			82600	15062
1996	PL37063	30				
1996	PL37085	97				
1996	PL37089	194				
1996	PL37096	102				
1996	PL3713	41	45208	665	617036	401817
1996	PL37156	25				
1996	PL3718	302				
1996	PL37184	45				
1996	PL37190	46				
1996	PL37204	73				
1996	PL37207	40				
1996	PL3723	877			5742	18648
1996	PL3727	227			6851	2470
1996	PL37321	30				
