id	dateofincorporation	nacerev1primarycode
PL33777	1989	5138
PL33778	1996	2523
PL33779	1998	7011
PL33780	1991	3110
PL33781	1998	3542
PL33783	1997	4521
PL33784	1992	5211
PL33785	1998	3120
PL33786	1992	6712
PL33787	1997	5152
PL33788	1998	5114
PL33789	1997	4030
PL33790	1997	7011
PL33791		5152
PL33792	1994	7420
PL33793	1992	5010
PL33794	1993	7460
PL33795	1995	5170
PL33796	1991	2923
PL33797	1990	1571
PL33798	1996	7440
PL33799	1996	5212
PL3380	1991	2874
PL33801	1960	2523
PL33802	1953	2952
PL33803	1998	6021
PL33804	1998	4523
PL33805	1997	2922
PL33806	1955	7420
PL33807	1881	3663
PL33808		2952
PL33809	1991	6713
PL33810	1998	9000
PL33811	1996	4523
PL33812	1989	1533
PL33813	1951	2222
PL33814	1959	3320
PL33815	1993	9000
PL33816	1996	4521
PL33817	1996	2451
PL33818	1982	1581
PL33819	1991	4521
PL33820	1995	3720
PL33821	1998	5170
PL33822	1993	3150
PL33823	1996	7420
PL33824	1990	4545
PL33825	1989	7460
PL33826	1991	5151
PL33828	1991	4523
PL33829	1976	5512
PL33830	1987	2913
PL33831	1994	2662
PL33832	1993	7412
PL33833	1992	4521
PL33834	1994	6521
PL33835	1992	5170
PL33836	1992	7412
PL33837	1992	5155
PL33838	1988	2931
PL33839	1994	5170
PL33840	1990	4521
PL33841	1997	1533
PL33842	1997	4030
PL33843	1989	5151
PL33844	1996	5170
PL33845	1994	3220
PL33846	1995	5118
PL33847	1988	6340
PL33848	1980	5010
PL33849	1953	5170
PL33851	1998	2821
PL33852	1992	4521
PL33853	1990	5170
PL33854	1993	5170
PL33855	1990	5170
PL33856	1992	5153
PL33857	1971	4523
PL33858	1989	6025
PL33860	1951	5146
PL33861	1997	4524
PL33862	1990	2010
PL33863	1991	112
PL33864	1992	7484
PL33866	1975	2442
PL33867	1986	4521
PL33868	1992	4030
PL33869	1975	4523
PL33870	1896	9262
PL33871	1990	6021
PL33872	1997	7121
PL33873	1997	5020
PL33874	1994	4525
PL33875	1981	2222
PL33876	1993	4523
PL33877	1997	2811
PL33878	1967	7230
PL33879	1998	4030
PL33880	1994	5162
PL33881	1998	1721
PL33882	1994	5010
PL33883	1991	5151
PL33884	1997	3430
PL33885	1997	5010
PL33887	1992	2661
PL33888	1994	5153
PL33890	1997	5010
PL33891	1989	5020
PL33892	1996	2811
PL33893	1996	3430
PL33894	1996	7412
PL33895	1998	6340
PL33896	1996	
PL33899	1997	2411
PL33900		1551
PL33901	1991	5170
PL33902	1990	5144
PL33903	1997	8042
PL33904	1995	5151
PL33905	1991	5165
PL33906	1994	5146
PL33907	1991	5010
PL33908	1990	5151
PL33909	1990	5170
PL33911	1994	5170
PL33912	1929	6021
PL33913	1996	5050
PL33914	1997	5136
PL33915	1951	3430
PL33916	1985	3430
PL33917	1992	5010
PL33918	1994	4521
PL33919	1994	1543
PL33922	1996	5146
PL33923	1998	2414
PL33924	1998	5155
PL33925	1996	5170
PL33926	1992	5010
PL33927	1996	5170
PL33928	1996	3110
PL33929	1997	6340
PL33930	1995	5263
PL33931	1996	5010
PL33933		1584
PL33934	1993	4532
PL33935	1974	5030
PL33936	1996	5138
PL33937	1998	2222
PL33938	1997	4521
PL33939	1993	6340
PL3394		2462
PL33940	1988	7420
PL33941	1991	6025
PL33942	1997	7414
PL33943	1998	4521
PL33944		7414
PL33945	1920	3220
PL33946	1988	4521
PL33947	1996	7420
PL33948	1989	5154
PL33949	1996	6521
PL33950	1980	7032
PL33951	1992	4030
PL33952	1988	4521
PL33953	1997	7020
PL33954	1996	1010
PL33955	1996	7412
PL33956	1990	7414
PL33957		1584
PL33958	1998	7134
PL33959	1991	4531
PL33960	1988	4521
PL33961	1998	2875
PL33962	1997	2811
PL33963	1950	1822
PL33964	1990	5170
PL33965		2524
PL33966	1989	1823
PL33967	1990	5170
PL33968	1996	6021
PL33969	1961	6021
PL33970	1991	4533
PL33972	1997	4521
PL33973	1995	5153
PL33974	1995	1587
PL33976	1997	8512
PL33978	1998	2952
PL33979	1991	1581
PL3398	1990	5170
PL33980	1997	6523
PL33981	1992	4523
PL33982	1997	7032
PL33983	1990	5153
PL33984		2971
PL33985	1994	111
PL33986	1993	6523
PL33987		2524
PL33988	1995	7420
PL33989		9234
PL33990	1974	3430
PL33991	1964	2922
PL33993	1997	3120
PL33994	1998	2811
PL33995	1997	3430
PL33996		2430
PL33997	1988	4511
PL33998	1997	3614
PL33999		5170
PL34000	1998	5138
PL34001	1994	4521
PL34002		5134
PL34003	1996	5170
PL34004	1990	2030
PL34005	1992	1822
PL34006	1995	7440
PL34007	1997	2122
PL34008	1996	2470
PL34009	1993	7031
PL34010	1997	5170
PL34011	1992	5166
PL34012	1949	2442
PL34013		6312
PL34014	1997	7011
PL34015	1994	1910
PL34016	1996	8514
PL34017	1991	4521
PL34018	1996	4010
PL34019	1997	1541
PL3402	1945	2940
PL34020	1993	3614
PL34021	1995	5248
PL34022	1998	7484
PL34023	1989	2923
PL34024	1996	5170
PL34025	1997	5144
PL34026	1998	2112
PL34028	1998	4030
PL34029	1991	5211
PL34030	1989	5170
PL34031	1992	1740
PL34032	1994	2821
PL34033	1992	5143
PL34034	1995	5511
PL34035	1996	4010
PL34036	1991	5121
PL34037	1996	7020
PL34038	1987	2222
PL34039	1993	5170
PL3404	1946	1754
PL34040	1995	2411
PL34041	1996	5050
PL34042	1996	5511
PL34044	1980	9262
PL34045	1993	4534
PL34046	1993	5136
PL34047	1951	7420
PL34048	1991	4523
PL34049	1997	6521
PL34050	1997	3710
PL34051	1984	2661
PL34052	1995	7414
PL34054	1975	5247
PL34056	1994	2924
PL34057	1997	7420
PL34059	1945	2121
PL34060	1997	6720
PL34061	1992	4523
PL34062	1996	4030
PL34063	1983	6025
PL34064	1993	2661
PL34065	1991	2952
PL34066	1964	130
PL34067	1899	9000
PL34070	1991	1552
PL34071	1996	7414
PL34073	1996	5170
PL34074	1990	4521
PL34075	1982	7020
PL34076		2212
PL34077	1998	4533
PL34078	1991	4030
PL34079	1994	2922
PL34080	1996	6025
PL34081	1997	3614
PL34084	1950	7310
PL34085		1584
PL34086	1995	7484
PL34087	1993	4030
PL34088	1998	4030
PL34089	1998	7220
PL3409	1991	7414
PL34090		
PL34091	1996	7134
PL34092	1994	5161
PL34093	1991	4030
PL34095	1990	2040
PL34096	1996	2851
PL34097	1994	4521
PL34098	1989	5030
PL34099	1974	4100
PL34100	1996	3420
PL34101	1976	4100
PL34102	1992	2811
PL34103	1992	5152
PL34105	1997	5152
PL34106	1968	7220
PL34107	1992	2875
PL34108	1993	5170
PL34109	1996	2662
PL34110	1946	3430
PL34112	1996	7414
PL34113		7011
PL34114		5010
PL34115	1998	4100
PL34116	1997	5170
PL34117	1991	5154
PL34118	1997	4100
PL34119	1991	1581
PL34120	1991	7411
PL34121	1997	2521
PL34122	1997	9000
PL34123	1996	4100
PL34124	1892	4100
PL34125	1998	6010
PL34126	1992	4523
PL34127	1991	7420
PL34128	1992	4030
PL34129	1995	3420
PL3413	1919	3520
PL34130	1997	5170
PL34131	1991	7484
PL34132	1981	1754
PL34133	1992	3310
PL34134	1984	2215
PL34135	1962	7411
PL34136	1992	4030
PL34137	1989	2524
PL34138	1990	5170
PL34139	1991	5170
PL34140	1991	4521
PL34141	1995	1760
PL34142	1950	1821
PL34143	1997	1561
PL34145	1975	2875
PL34146	1991	3330
PL34147	1994	7420
PL34148	1987	7220
PL34149	1992	2911
PL34150	1899	3430
PL34151	1997	9000
PL34152	1994	4010
PL34153	1991	2640
PL34155	1994	5170
PL34156		7032
PL34157	1997	5511
PL34158	1991	4100
PL34159	1998	4523
PL34160		2874
PL34161	1991	4521
PL34163	1992	4521
PL34164	1991	2661
PL34166	1993	2923
PL34167	1995	2030
PL34168	1993	5162
PL34169	1997	2522
PL34170	1993	5154
PL34171	1988	4521
PL34172	1946	5530
PL34173	1995	5030
PL34174	1996	7011
PL34176	1991	3220
PL34177	1991	2952
PL34178	1991	4524
PL34179	1998	7420
PL34180		5170
PL34181	1984	7220
PL34182	1992	5119
PL34183	1995	2524
PL34184	1989	4100
PL34185	1996	2630
PL34186	1967	7310
PL34187	1995	2956
PL34188	1992	2923
PL34189	1994	2010
PL34190	1952	7032
PL34191	1979	6021
PL34192	1994	2912
PL34193	1997	7032
PL34194	1997	4521
PL34195	1984	5155
PL34196	1990	2923
PL34197	1996	1571
PL34198	1990	4545
PL34199	1987	4521
PL34200	1993	7011
PL34201	1990	5263
PL34202	1992	4521
PL34203	1990	6025
PL34204	1988	7460
PL34205	1991	4030
PL34206	1990	5244
PL34207	1996	6712
PL34208	1991	2862
PL3421	1991	6025
PL34210	1992	5170
PL34211	1993	4030
PL34212	1997	6330
PL34213	1997	7412
PL34214	1993	2462
PL34215	1996	1593
PL34216	1991	5143
PL34217	1996	5523
PL34218	1994	5170
PL34219	1996	5142
PL34221	1996	5010
PL34223	1997	5511
PL34224	1991	7482
PL34225	1992	2010
PL34227	1995	3161
PL34228	1990	5138
PL34229	1997	2612
PL3423	1928	2511
PL34230	1990	4521
PL34231	1996	5138
PL34233	1990	5010
PL34234	1992	7020
PL34235	1994	5170
PL34236	1998	6713
PL34238	1945	2871
PL34239	1998	2811
PL34240	1996	1600
PL34241	1997	5138
PL34242	1970	3614
PL34243	1998	5010
PL34244		5170
PL34245	1997	1561
PL34246	1991	5134
PL34247	1991	5134
PL34248	1997	1412
PL34249	1992	5010
PL34250	1992	5152
PL34251	1996	2030
PL34252	1992	5138
PL34253	1996	5170
PL34254	1990	5170
PL34255	1995	3430
PL34256	1997	5151
PL34257	1934	7310
PL34258	1947	4010
PL34259	1956	8511
PL34260	1988	1512
PL34261	1998	3210
PL34262	1991	4521
PL34263	1996	5170
PL34264	1995	4521
PL34265	1981	8511
PL34269		5211
PL34271	1991	1571
PL34272	1944	8030
PL34273	1996	5143
PL34274	1995	5155
PL34275	1992	6025
PL34276	1993	5119
PL34277		5151
PL34278	1997	2811
PL34280	1991	5134
PL34281		7420
PL34282	1997	5165
PL34283	1993	2524
PL34284	1951	7460
PL34285	1998	2924
PL34286	1996	5020
PL34287	1979	5151
PL34288	1991	7031
PL34290	1997	7140
PL34291	1997	3130
PL34292		7020
PL34293	1992	3162
PL34294		5050
PL34295	1997	4010
PL34296	1993	5211
PL34297	1990	5134
PL34299	1996	6340
PL34300	1993	5010
PL34301	1995	5227
PL34302	1995	5153
PL34304	1990	5030
PL34306	1994	2010
PL34307	1995	1533
PL34308	1997	5170
PL34309	1997	4521
PL3431	1992	5170
PL34310		8030
PL34311	1997	4511
PL34312	1994	1821
PL34313	1991	5170
PL34314	1991	3230
PL34315	1993	5170
PL34316		3430
PL34317	1996	5144
PL34318	1989	5170
PL34319	1997	5135
PL34320	1992	7412
PL34321	1990	5145
PL34322	1993	5164
PL34323	1994	5165
PL34324	1996	5121
PL34325	1995	5050
PL34326	1996	5010
PL34327	1994	7020
PL34328	1992	2411
PL34329	1994	5134
PL3433	1991	5245
PL34330	1996	6521
PL34331	1995	2010
PL34332	1952	3611
PL34333	1995	2524
PL34334	1990	4521
PL34335	1969	2811
PL34336	1998	5119
PL34337	1990	4534
PL34338	1996	5227
PL34339	1996	2521
PL34340	1996	5010
PL34341	1930	5142
PL34342	1996	5138
PL34343	1991	4521
PL34344	1991	5144
PL34345	1952	4030
PL34346		5170
PL34347	1994	6523
PL34348	1990	5020
PL34349	1994	1533
PL34350	1996	3430
PL34351	1988	5245
PL34352	1996	5145
PL34353	1990	5245
PL34354	1995	1598
PL34355	1996	2470
PL34356	1995	5010
PL34357	1998	2522
PL34358	1992	5245
PL34359	1997	6025
PL34360	1997	5222
PL34361		5248
PL34362	1996	5030
PL34363	1990	7420
PL34364		5170
PL34365	1990	2663
PL34366	1991	5170
PL34367	1995	7031
PL34368	1996	5211
PL34369	1990	6025
PL34370		5170
PL34371	1993	5134
PL34372	1994	5010
PL34373	1991	5170
PL34374	1994	1551
PL34376	1998	5010
PL34377	1997	4521
PL34378	1993	5170
PL34379	1996	4534
PL3438	1941	1587
PL34380	1995	5134
PL34381	1986	4521
PL34382	1998	5170
PL34383	1993	5170
PL34384	1992	5165
PL34385	1991	7414
PL34386	1997	5170
PL34387	1995	5170
PL34388	1997	2734
PL34389	1990	1533
PL34390	1995	5540
PL34391	1993	1598
PL34392	1945	2924
PL34393	1991	4511
PL34394	1992	4523
PL34395	1993	7470
PL34396	1994	2670
PL34397	1994	4523
PL34398	1994	6322
PL34399		7133
PL3440	1962	3612
PL34400	1996	4030
PL34401	1996	7414
PL34402		2522
PL34403	1992	4100
PL34404	1960	4523
PL34405	1997	2521
PL34406	1991	4521
PL34407	1992	4523
PL34408	1986	4521
PL34409	1945	1822
PL34410		3511
PL34411	1991	1542
PL34412	1988	2924
PL34413	1996	7420
PL34414	1990	5147
PL34415	1996	5010
PL34416	1992	2522
PL34417	1997	7414
PL34418	1990	3130
PL34419	1994	113
PL34420	1994	7440
PL34422	1988	1589
PL34423	1989	2521
PL34424	1991	7415
PL34425	1993	5010
PL34426	1996	2523
PL34427	1997	1582
PL34428	1996	5248
PL34429		5170
PL34430	1990	5146
PL34431	1998	6521
PL34432	1996	3150
PL34433	1991	1760
PL34434	1993	5161
PL34435	1991	5136
PL34436	1994	3430
PL34437	1993	5153
PL34438	1995	2811
PL34439	1991	5138
PL34440	1995	5131
PL34441	1994	5165
PL34443		7420
PL34444	1997	5170
PL34446	1992	6025
PL34448		4521
PL34449	1995	5010
PL34450	1994	2213
PL34451	1991	4521
PL34452	1968	4521
PL34453	1990	5170
PL34454	1997	5146
PL34455	1997	3430
PL34456	1990	9212
PL34457	1990	5170
PL34458	1989	5211
PL34459	1995	5170
PL34460	1986	5248
PL34461	1975	4521
PL34462	1996	5151
PL34463	1997	3420
PL34464	1996	4521
PL34465	1988	2862
PL34466	1990	5030
PL34467	1995	5134
PL34468	1990	5211
PL34469	1994	5170
PL34470	1997	3614
PL34471	1997	4521
PL34472	1992	4523
PL34473	1998	5170
PL34474	1982	1584
PL34476	1990	2416
PL34477	1990	2661
PL34478	1991	4521
PL34479	1995	7414
PL34481	1996	1910
PL34482	1985	4521
PL34483	1997	5153
PL34484		4525
PL34485	1993	9262
PL34486	1975	8511
PL34487	1996	4521
PL34488	1997	6523
PL34489	1996	8511
PL34490	1995	5010
PL34491	1945	9112
PL34492	1996	5010
PL34493	1985	2811
PL34494	1991	4531
PL34495	1996	4524
PL34496	1951	1562
PL34497	1993	4030
PL34498	1998	1740
PL34499	1992	5263
PL34500	1991	1581
PL34501	1995	5165
PL34502	1992	5170
PL34503	1984	4100
PL34504	1997	3430
PL34505	1998	7415
PL34506	1996	4521
PL34507	1998	5147
PL34508	1998	9304
PL34509	1994	2222
PL34510	1976	4100
PL34511	1998	7032
PL34512	1998	1751
PL34513	1875	8511
PL34514	1995	7031
PL34516	1989	4542
PL34517	1995	5154
PL34518	1991	5242
PL34519		7484
PL34520	1995	4010
PL34521	1955	3410
PL34522	1992	6521
PL34523	1993	4521
PL34524	1992	6021
PL34525	1992	5248
PL34526	1970	2640
PL34527	1990	2753
PL34528	1989	4533
PL34529	1993	2812
PL34530	1998	3520
PL34531	1995	3520
PL34532	1951	7420
PL34533	1998	4521
PL34534	1955	3220
PL34535	1994	7415
PL34536	1997	5164
PL34537	1990	7020
PL34538	1992	7032
PL34539	1992	2754
PL34540	1956	1411
PL34541	1990	5147
PL34542	1992	4523
PL34543	1991	6021
PL34544	1990	4521
PL34545	1993	3650
PL34546	1991	1589
PL34547	1979	5020
PL34548	1995	1571
PL34549	1991	3150
PL3455	1826	1721
PL34550	1990	5227
PL34551	1992	7012
PL34552	1989	2923
PL34553	1957	2051
PL34554	1996	2952
PL34555		7414
PL34557	1955	4521
PL34558	1973	7310
PL34559	1997	3220
PL34561	1997	4534
PL34562	1987	4521
PL34563	1997	5152
PL34564	1997	5145
PL34566	1992	5162
PL34567		
PL34568	1951	7310
PL34569	1987	5211
PL34570	1991	4524
PL34571	1997	7414
PL34572	1992	4533
PL34573	1992	4521
PL34574	1997	2811
PL34576	1997	5165
PL34577	1996	4525
PL34578	1981	2952
PL34579	1997	2664
PL34580	1993	4521
PL34581	1995	2020
PL34582	1997	2952
PL34583	1993	1511
PL34584	1996	2222
PL34585	1997	3614
PL34586	1991	5511
PL34587	1994	5211
PL34589	1994	2523
PL34590	1998	5511
PL34591	1992	2051
PL34592	1995	4521
PL34593	1946	6021
PL34594	1996	
PL34595	1975	4521
PL34597	1994	3611
PL34598	1997	3720
PL34599	1991	5147
PL34600	1994	6420
PL34601	1990	7460
PL34602	1993	1533
PL34603	1998	2010
PL34604	1997	4523
PL34605	1995	5154
PL34606	1998	4525
PL34607	1952	7310
PL34609	1990	6521
PL3461	1952	4534
PL34610	1990	5010
PL34611	1992	1533
PL34612	1975	5138
PL34613	1990	5227
PL34615	1991	7440
PL34616	1989	2523
PL34617	1998	5147
PL34618	1992	3662
PL34619	1994	5170
PL3462	1950	7430
PL34620	1991	3710
PL34621	1981	4030
PL34622	1998	5121
PL34623		5511
PL34624	1963	1430
PL34625	1992	5212
PL34626	1997	2913
PL34627	1995	122
PL34629	1993	1561
PL3463	1951	4521
PL34630	1997	4521
PL34631	1994	6521
PL34632		4521
PL34633	1990	4532
PL34634	1945	1421
PL34635		5211
PL34636	1992	1717
PL34637	1945	8511
PL34638	1967	4521
PL34639	1992	9262
PL34640	1991	2523
PL34641	1989	5141
PL34642	1996	5157
PL34643	1964	2661
PL34644	1997	7210
PL34645	1979	2822
PL34646	1990	5151
PL34647	1007	1421
PL34648	1994	5010
PL34649	1952	7310
PL34651	1996	3614
PL34652	1975	2953
PL34653	1992	4521
PL34654	1990	1511
PL34655	1991	4521
PL34656	1994	7250
PL34657	1991	4521
PL34658	1995	4010
PL34659	1998	4521
PL34660	1989	4523
PL34661	1991	4521
PL34662	1996	4521
PL34663	1951	1594
PL34664	1959	6025
PL34665	1991	6420
PL34666		6523
PL34667	1993	5151
PL34668	1990	5170
PL34669	1992	3330
PL34670	1989	4521
PL34671	1989	4521
PL34672	1976	1533
PL34673	1996	4544
PL34674	1992	2956
PL34675	1997	1533
PL34676	1992	2513
PL34677	1911	2411
PL34679	1996	3614
PL3468	1954	4534
PL34680	1991	1581
PL34681	1992	2123
PL34682	1995	1513
PL34683		4521
PL34684	1984	4521
PL34685	1997	5170
PL34686	1992	1584
PL34687	1949	5165
PL34688	1992	1822
PL34689	1990	1511
PL34690	1991	5154
PL34691	1988	3310
PL34692	1992	5152
PL34693	1995	6720
PL34694	1993	6025
PL34695	1990	5170
PL34696	1998	7420
PL34697	1995	4521
PL34698	1992	1572
PL34699	1959	3614
PL34700	1990	5170
PL34701	1990	7460
PL34702		7484
PL34703	1990	5212
PL34704	1991	2932
PL34705	1994	4521
PL34706	1992	7420
PL34707	1992	5153
PL34708	1991	2222
PL34709	1998	2664
PL34710	1998	14
PL34711	1998	2951
PL34712	1994	2521
PL34713		7011
PL34714		2840
PL34715	1993	1822
PL34716	1997	6523
PL34717	1997	5250
PL34718	1953	7420
PL34719	1998	4521
PL34720	1988	7220
PL34721	1989	2875
PL34722	1963	4521
PL34723	1995	5166
PL34724	1945	2822
PL34725	1998	9220
PL34726	1918	3430
PL34727	1994	6420
PL34728	1991	5151
PL34729	1994	5211
PL34730	1996	3430
PL34731	1993	2851
PL34732	1996	5153
PL34733	1995	4532
PL34734	1995	5170
PL34735	1988	4521
PL34736	1994	3430
PL34737	1991	5154
PL34738	1991	4521
PL34740	1976	2010
PL34741	1990	1598
PL34742	1992	2661
PL34743	1993	7220
PL34744	1968	7032
PL34745	1992	5170
PL34746	1991	4521
PL34747	1991	8042
PL34748	1994	7420
PL34749	1989	5165
PL34750	1994	130
PL34751	1994	2522
PL34752	1992	5020
PL34753	1991	4525
PL34754	1997	2924
PL34755	1965	2811
PL34756	1992	6025
PL34757	1974	6021
PL34759	1997	7031
PL34760	1993	5166
PL34761	1989	1581
PL34763	1993	5010
PL34764	1987	3162
PL34765	1957	2932
PL34766	1976	5151
PL34767	1991	4524
PL34768	1997	4550
PL34769	1957	2851
PL34770	1976	6330
PL34771	1959	4521
PL34772	1991	4521
PL34773	1974	6025
PL34774	1989	2112
PL34775	1995	1740
PL34776	1994	2222
PL34777	1993	5242
PL34778	1990	4534
PL34779	1998	5227
PL34780	1992	1584
PL34781	1989	1822
PL34782	1992	4521
PL34783	1990	2121
PL34784		2222
PL34785	1995	1821
PL34787	1959	4100
PL34788	1997	4010
PL34789	1995	2681
PL34790		5165
PL34791	1992	2922
PL34792	1995	2811
PL34793	1992	2121
PL34794	1990	4521
PL34795	1997	7484
PL34796	1991	4521
PL34797	1992	5010
PL34798	1992	3110
PL34799	1991	4100
PL34800	1991	5154
PL34801	1991	2521
PL34802	1998	2952
PL34803	1997	7260
PL34804	1997	6021
PL34805	1997	5523
PL34806	1988	4521
PL34808	1993	2661
PL34809	1990	1561
PL3481	1952	2840
PL34810		4521
PL34811	1989	3710
PL34812	1998	3611
PL34814	1990	7220
PL34815	1994	1582
PL34816	1989	2852
PL34817	1997	8511
PL34818	1992	3162
PL34819	1998	7121
PL3482	1991	5138
PL34820	1994	1754
PL34821	1993	2030
PL34822	1993	1822
PL34823	1975	8514
PL34824	1990	7210
PL34825	1997	130
PL34826	1993	1511
PL34827	1953	7310
PL34828		7020
PL34829	1994	2924
PL3483	1992	5154
PL34830	1989	5124
PL34831	1956	6021
PL34832	1997	7012
PL34833	1990	9252
PL34834	1992	3120
PL34835	1994	6025
PL34836	1990	6025
PL34837	1995	5138
PL34838	1946	1120
PL34839	1996	111
PL3484	1989	7415
PL34840	1976	6025
PL34841	1998	5170
PL34842	1993	130
PL34843	1999	5146
PL34844	1993	4521
PL34845	1997	1450
PL34846	1946	2524
PL34847	1996	5166
PL34848	1991	3662
PL34849	1973	5165
PL34850	1997	7020
PL34851	1945	2952
PL34853	1972	2821
PL34854	1951	2911
PL34855	1987	7220
PL34856		4521
PL34857	1967	4030
PL34858	1990	5154
PL34859	1992	5248
PL34860	1988	5010
PL34861	1874	1411
PL34862	1993	4521
PL34863	1996	2521
PL34864	1993	1593
PL34865	1997	5010
PL34866	1989	4534
PL34867	1997	5151
PL34868	1997	8511
PL34870	1997	2924
PL34871	1998	2875
PL34872	1997	3120
PL34873	1998	2821
PL34874	1992	3614
PL34875	1996	2442
PL34876	1991	5170
PL34877	1993	1930
PL34878	1995	9272
PL34879	1994	2524
PL34880	1953	8511
PL34881	1950	4521
PL34882	1992	1581
PL34883	1998	7420
PL34884	1996	4010
PL34885	1998	5540
PL34886	1997	7012
PL34887	1951	3430
PL34888	1997	8042
PL34889	1996	6420
PL34890	1946	2913
PL34891	1989	5170
PL34892	1994	2862
PL34893	1996	3611
PL34894	1996	6025
PL34895	1997	6521
PL34896	1992	4533
PL34897	1996	5170
PL34898	1994	4521
PL34899	1991	9301
PL34900	1990	5151
PL34901	1992	4521
PL34902		1583
PL34903	1959	4521
PL34904		4030
PL34905	1991	5221
PL34906	1992	5165
PL34907	1990	5154
PL34908	1993	6021
PL34909	1989	4521
PL34910	1993	4521
PL34911	1995	4100
PL34912	1991	4521
PL34914	1991	1588
PL34915	1998	7220
PL34916	1938	2862
PL34917	1997	2811
PL34918	1998	1010
PL34919	1997	5248
PL34920	1993	7020
PL34921	1997	1596
PL34922	1992	4521
PL34923	1996	6523
PL34924	1945	2956
PL34927	1994	9220
PL34928	1975	3310
PL34929	1989	5153
PL34930	1997	7420
PL34931	1997	4521
PL34932	1995	5170
PL34933	1989	7031
PL34934	1992	5244
PL34935	1996	3663
PL34936	1998	3430
PL34938	1991	5050
PL34939	1997	5211
PL34940	1995	5138
PL34941	1952	5030
PL34942	1996	5154
PL34943	1998	1010
PL34944	1990	5170
PL34945		5212
PL34946	1994	1596
PL34947	1945	2010
